p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ARID2,1.9794404190143e-225,-3.97201157805407,0.614,0.739,6.56916891858277e-221,L2,ARID2
ICA1,2.17405739352723e-225,-10.0823233604694,0.887,0.92,7.21504427189881e-221,L2,ICA1
RIMS2,4.703476692614e-225,-100.477908791965,0.999,0.999,1.56094280997781e-220,L2,RIMS2
LRRC1,5.17322732945435e-225,-5.63830545104138,0.151,0.297,1.71683895382602e-220,L2,LRRC1
OLFM1,6.5726200321966e-225,43.7910438516576,0.965,0.863,2.18125541008509e-220,L2,OLFM1
FAF1,8.06007123533269e-225,-24.6136951398402,0.984,0.985,2.67489584086986e-220,L2,FAF1
GRIN2D,1.2322530333979e-224,-1.70597855565993,0.048,0.162,4.0894781419376e-220,L2,GRIN2D
TTC19,1.42075372436394e-224,-12.3617403226965,0.878,0.907,4.71505538504661e-220,L2,TTC19
FAM196B,2.20434000907327e-224,-4.86898085724208,0.585,0.36,7.31554318811146e-220,L2,FAM196B
SCN7A,2.76891004258147e-224,-1.03422370392369,0.034,0.142,9.18918175831512e-220,L2,SCN7A
SCHLAP1,3.69086193978843e-224,-3.93568217039142,0.387,0.223,1.22488635195759e-219,L2,SCHLAP1
OR1J2,9.81345244088914e-224,-10.8721663549854,0.062,0.183,3.25679046155788e-219,L2,OR1J2
SPATA6,1.22794693704725e-223,-7.21638557383395,0.453,0.584,4.0751874999787e-219,L2,SPATA6
C1orf95,1.9591593258233e-223,-1.76489442790335,0.461,0.275,6.50186205460978e-219,L2,C1orf95
ANKRD55,2.32802697113416e-223,-11.5587011213109,0.05,0.164,7.72602310910294e-219,L2,ANKRD55
ARHGDIG,2.48360850662667e-223,-10.1271407945728,0.352,0.511,8.24235155094192e-219,L2,ARHGDIG
CDS1,4.96399041662469e-223,-16.7277685638352,0.522,0.644,1.64739949956524e-218,L2,CDS1
FBXO34,5.9646531643439e-223,2.21833296974232,0.908,0.839,1.97948944565081e-218,L2,FBXO34
HECW1,7.92539567760516e-223,-44.3997065927699,0.986,0.961,2.63020106352683e-218,L2,HECW1
ATXN2,9.51384345275492e-223,-9.64591382862079,0.937,0.953,3.15735922666577e-218,L2,ATXN2
EAF2,9.96508077547879e-223,-9.85342713953863,0.263,0.418,3.30711135695815e-218,L2,EAF2
ACP6,1.03209821229157e-222,-0.840371966813109,0.209,0.368,3.42522433713204e-218,L2,ACP6
LOC102724780,1.34024619732454e-222,-0.993037647594444,0.183,0.335,4.44787505506095e-218,L2,LOC102724780
RPH3A,2.04134752914267e-222,-12.1257045280885,0.628,0.734,6.77462004496578e-218,L2,RPH3A
FAM110B,2.2831948772266e-222,-15.5052745444678,0.543,0.657,7.57723883905192e-218,L2,FAM110B
HCRTR2,2.31833179140753e-222,-2.67368971857928,0.073,0.197,7.69384771614418e-218,L2,HCRTR2
STOX2,2.89968697348221e-222,-48.073472877597,0.93,0.953,9.62319115889539e-218,L2,STOX2
PKN2,4.15609326682859e-222,25.035261267373,0.888,0.927,1.3792826724624e-217,L2,PKN2
HIBADH,4.45479059608506e-222,-9.14764022555218,0.664,0.767,1.47841135512275e-217,L2,HIBADH
SCAF11,5.09024827941312e-222,-8.17371682423002,0.755,0.824,1.68930069648883e-217,L2,SCAF11
CNTRL,5.65447984788027e-222,-3.48734221758726,0.45,0.595,1.87655222711603e-217,L2,CNTRL
C3orf67-AS1,6.691862749541e-222,-11.8540129509294,0.454,0.282,2.22082849069017e-217,L2,C3orf67-AS1
CAMK2N2,6.71908949272147e-222,-13.8015233570904,0.073,0.198,2.22986422994948e-217,L2,CAMK2N2
TDO2,7.06235959341299e-222,-0.541862944242261,0.027,0.127,2.34378527826597e-217,L2,TDO2
PXDN,7.3850657072108e-222,-1.48521184557535,0.082,0.209,2.45088175625205e-217,L2,PXDN
LOC105377943,7.66467452305284e-222,2.73189466392153,0.681,0.542,2.54367553396554e-217,L2,LOC105377943
GABRA2,8.07086777721038e-222,18.7907225146083,0.93,0.819,2.67847888922281e-217,L2,GABRA2
RBFOX2,1.16732164011784e-221,-25.007238683775,0.988,0.992,3.87399032705908e-217,L2,RBFOX2
STAU2,6.71250544335781e-221,-28.2386682989189,0.977,0.985,2.22767918148716e-216,L2,STAU2
TXNDC16,6.95906966083348e-221,19.2651613223715,0.669,0.784,2.30950644834081e-216,L2,TXNDC16
ATR,9.65651713104391e-221,-12.1443337885967,0.807,0.859,3.20470834027954e-216,L2,ATR
LOC101927874,9.87499244157792e-221,-16.1480539098782,0.085,0.211,3.27721374158646e-216,L2,LOC101927874
DNAH7,1.44722620253887e-220,-14.9591983623242,0.83,0.676,4.80290959836575e-216,L2,DNAH7
TPP2,1.72461729199929e-220,-3.25671612466036,0.691,0.795,5.72348740695804e-216,L2,TPP2
SDCCAG8,1.74967481725564e-220,-11.3986131786251,0.925,0.946,5.80664581602628e-216,L2,SDCCAG8
IGFBP4,2.66121548227077e-220,0.361808713093378,0.187,0.072,8.83177582101199e-216,L2,IGFBP4
MGAT5,2.67560894513807e-220,-76.7766299911733,0.824,0.869,8.87954340622971e-216,L2,MGAT5
INHBA-AS1,4.83581871582124e-220,1.61547902701435,0.217,0.093,1.60486315721959e-215,L2,INHBA-AS1
KLHL20,5.86754448019607e-220,-2.25541593257863,0.407,0.558,1.94726198664267e-215,L2,KLHL20
LOC105369468,9.00302029964383e-220,0.680146559231223,0.179,0.067,2.9878323468428e-215,L2,LOC105369468
FHL1,9.52383809408451e-220,1.60405554445432,0.844,0.73,3.16067614828383e-215,L2,FHL1
SEC14L1,1.08137015059633e-219,0.602688705692538,0.646,0.502,3.58874311878404e-215,L2,SEC14L1
BCL11B,1.66442550084847e-219,-30.4017125449323,0.553,0.657,5.52372890966582e-215,L2,BCL11B
SPOPL,1.78402528235415e-219,-4.14708452122382,0.643,0.753,5.92064470454872e-215,L2,SPOPL
LOC105369167,2.66864843149172e-219,-1.3099976123891,0.139,0.283,8.85644354959158e-215,L2,LOC105369167
ROBO1,2.86272682779308e-219,42.3484043961387,0.949,0.76,9.50053152339689e-215,L2,ROBO1
NBPF1,1.01886270631096e-218,-2.27881633359804,0.507,0.643,3.3812996634342e-214,L2,NBPF1
SETD2,1.07169319480911e-218,-13.4225216073901,0.908,0.93,3.55662820561298e-214,L2,SETD2
ACER3,1.15489258580679e-218,-5.71143602233249,0.692,0.782,3.832742024517e-214,L2,ACER3
HS3ST1,2.34716402762022e-218,-8.37517448410959,0.2,0.352,7.78953325846322e-214,L2,HS3ST1
TRPC6,3.8900734296511e-218,-13.378218692377,0.355,0.193,1.29099866909831e-213,L2,TRPC6
KCNJ2,3.89875525604166e-218,0.260366782846511,0.184,0.07,1.29387990682255e-213,L2,KCNJ2
NREP,4.17288830776443e-218,-16.813345708114,0.704,0.756,1.38485644269778e-213,L2,NREP
ROBO3,5.02841832847948e-218,-3.7420400861405,0.022,0.116,1.66878119067249e-213,L2,ROBO3
ABCC1,5.71560436942368e-218,-1.2834367289092,0.41,0.564,1.89683762208064e-213,L2,ABCC1
SLC25A16,6.34548769443038e-218,-1.82685304754537,0.577,0.7,2.10587700115061e-213,L2,SLC25A16
PPP3CC,9.09328007105015e-218,-3.50611707508144,0.735,0.824,3.01778685717941e-213,L2,PPP3CC
DPYD,9.32381142059835e-218,-19.6213400855372,0.947,0.784,3.09429329615397e-213,L2,DPYD
LGALS1,1.43618734164386e-217,-1.42338950495821,0.062,0.18,4.76627493071347e-213,L2,LGALS1
TAC1,1.70927450655033e-217,-27.1348985828923,0.035,0.137,5.67256930488859e-213,L2,TAC1
LOC105377567,2.04891800407878e-217,-227.43065568166,0.177,0.321,6.79974418013626e-213,L2,LOC105377567
LIMK1,2.63203417897784e-217,-2.98885787398246,0.226,0.382,8.73493182977375e-213,L2,LIMK1
KRIT1,4.47743832988272e-217,-5.05393580309947,0.775,0.851,1.48592745853818e-212,L2,KRIT1
ELL2,4.56014298929829e-217,20.6929314515463,0.919,0.794,1.51337465385842e-212,L2,ELL2
NRG2,7.71806455088102e-217,-10.4111364574467,0.811,0.868,2.56139408250089e-212,L2,NRG2
LOC105373899,1.03241627273001e-216,-0.542850064756657,0.2,0.081,3.42627988430908e-212,L2,LOC105373899
TMOD2,1.33956511606501e-216,-17.6004133239119,0.902,0.922,4.44561475068495e-212,L2,TMOD2
MBNL2,2.1490347343022e-216,-2.3751804810921,0.979,0.933,7.13200157272871e-212,L2,MBNL2
PPP4R1,2.52400373903962e-216,-2.72096046937828,0.558,0.692,8.3764112087508e-212,L2,PPP4R1
SNHG24,2.95203425525163e-216,-48.5284592332108,0.703,0.773,9.7969160829036e-212,L2,SNHG24
BAIAP2,4.66361790134713e-216,1.55405991381642,0.813,0.647,1.54771487292007e-211,L2,BAIAP2
GOT1,4.90923581466916e-216,-14.107347956958,0.59,0.709,1.62922808981425e-211,L2,GOT1
PCDH17,6.07849023879871e-216,-25.6308490429856,0.772,0.771,2.01726855555013e-211,L2,PCDH17
CD53,6.81784862329792e-216,1.84276944894297,0.152,0.05,2.26263942261388e-211,L2,CD53
FRMPD4,6.86615735809166e-216,-83.6100064750885,0.997,0.998,2.27867164242988e-211,L2,FRMPD4
PVALB,8.27386655485643e-216,-39.0916521433874,0.019,0.109,2.7458480935602e-211,L2,PVALB
NBPF11,1.38805493756853e-215,0.526876048521375,0.605,0.439,4.60653792130868e-211,L2,NBPF11
LOC101928174,2.23154703651724e-215,-2.23145109134276,0.066,0.185,7.40583515008977e-211,L2,LOC101928174
RET,2.26246101059788e-215,-0.444575684932725,0.029,0.129,7.50842935587119e-211,L2,RET
GADD45A,2.80457347073474e-215,-0.427727007521638,0.063,0.182,9.30753797732739e-211,L2,GADD45A
SLC18B1,3.42261124518557e-215,-7.21152056608474,0.389,0.539,1.13586199393973e-210,L2,SLC18B1
MLLT11,3.50047091747777e-215,-6.63473656422713,0.613,0.721,1.16170128338335e-210,L2,MLLT11
NSMCE2,4.61268475287336e-215,-17.4551627273148,0.907,0.93,1.53081168893608e-210,L2,NSMCE2
LOC102546294,5.3501929122441e-215,-3.00622340750476,0.349,0.506,1.77556852178645e-210,L2,LOC102546294
SREBF2,8.31062422602971e-215,-7.0381238655237,0.722,0.812,2.75804686189248e-210,L2,SREBF2
ZNF184,3.32800672008671e-214,0.587143060201564,0.328,0.182,1.10446559019518e-209,L2,ZNF184
ZNF641,4.84533878873057e-214,-1.17731960366745,0.248,0.402,1.60802258381601e-209,L2,ZNF641
SSBP2,6.77618226524529e-214,-18.4441107111535,0.962,0.971,2.24881160836696e-209,L2,SSBP2
LOC105369863,8.66573310330172e-214,-16.814681605323,0.683,0.765,2.87589684499274e-209,L2,LOC105369863
PRKCE,1.07044478589311e-213,-85.2171686513574,0.988,0.982,3.55248511094348e-209,L2,PRKCE
LOC105374122,1.12198855747799e-213,-6.27733040153778,0.161,0.303,3.72354342570221e-209,L2,LOC105374122
N4BP2L2,1.36606661420418e-213,-24.9344723567355,0.987,0.991,4.53356527255941e-209,L2,N4BP2L2
LYPD6,2.00281983158524e-213,-10.5766309561026,0.022,0.115,6.64675817508194e-209,L2,LYPD6
LOC105377966,4.02546948093257e-213,-0.320657266075919,0.037,0.141,1.33593255663709e-208,L2,LOC105377966
CHRM3-AS2,4.53513146609922e-213,1.389697247993,0.599,0.436,1.50507407965435e-208,L2,CHRM3-AS2
CASC1,6.58305531491199e-213,-1.57631540672794,0.264,0.421,2.18471856735984e-208,L2,CASC1
LOC102723764,7.33057316648834e-213,0.475811464175943,0.106,0.024,2.43279731676249e-208,L2,LOC102723764
TMEM41B,1.52051374463388e-212,-13.1928664906803,0.593,0.707,5.04612896431645e-208,L2,TMEM41B
RAPH1,1.68783536638794e-212,2.29415964856602,0.891,0.78,5.60141923043165e-208,L2,RAPH1
NPHP1,3.27836974216064e-212,0.88122802951847,0.578,0.417,1.08799256633085e-207,L2,NPHP1
RASSF5,3.51751179346832e-212,-1.37686709169076,0.264,0.416,1.16735663889833e-207,L2,RASSF5
ADAM22,3.79600354735405e-212,-28.2928676994795,0.981,0.988,1.25977969726039e-207,L2,ADAM22
MMP16,4.63786191577252e-212,3.39562517593883,0.986,0.958,1.53916723398743e-207,L2,MMP16
SLC23A2,6.51912421964288e-212,-7.2622480322081,0.847,0.898,2.16350175477288e-207,L2,SLC23A2
COL5A1,7.95174371597193e-212,0.51861863323444,0.231,0.105,2.6389451870196e-207,L2,COL5A1
MDH1,9.46201734893983e-212,-16.8006533346095,0.883,0.91,3.14015969759266e-207,L2,MDH1
SYTL2,9.81433291369675e-212,-2.33535898789124,0.884,0.721,3.25708266406854e-207,L2,SYTL2
TANGO2,1.80780567515894e-211,-1.53731890776672,0.291,0.441,5.99956469414998e-207,L2,TANGO2
LARP4,2.25722311767551e-211,-2.53902869184071,0.53,0.661,7.49104636062971e-207,L2,LARP4
LURAP1L,2.26867478447566e-211,-4.7058889504201,0.269,0.426,7.52905100723937e-207,L2,LURAP1L
SLC6A1-AS1,2.32790740971837e-211,-20.1921812154201,0.034,0.134,7.72562632063236e-207,L2,SLC6A1-AS1
AMOTL1,5.71884301585671e-211,-5.63069626787705,0.38,0.523,1.89791243167237e-206,L2,AMOTL1
PRKCQ-AS1,9.91474788597849e-211,-0.372869974661647,0.015,0.101,3.29040738091968e-206,L2,PRKCQ-AS1
BACH1,1.1712162907635e-210,-1.42590517720372,0.09,0.217,3.88691550415684e-206,L2,BACH1
GLG1,1.24332734924668e-210,-11.2476551040991,0.913,0.944,4.12623047394495e-206,L2,GLG1
LOC105376241,1.32564428724248e-210,-0.838215931707931,0.029,0.127,4.3994156960716e-206,L2,LOC105376241
UBC,2.46747427426572e-210,6.15242992407909,0.485,0.628,8.18880687400565e-206,L2,UBC
LOC105375236,2.67800885007095e-210,-1.24262462421846,0.121,0.256,8.88750797073045e-206,L2,LOC105375236
ATXN7L1,2.78349628308996e-210,-8.81691681764503,0.836,0.889,9.23758911469064e-206,L2,ATXN7L1
HRK,3.5107214950678e-210,-0.915572086636351,0.063,0.179,1.16510314256815e-205,L2,HRK
LOC102723390,6.9737196682123e-210,-1.78675889190194,0.542,0.672,2.31436834628962e-205,L2,LOC102723390
CNKSR2,8.18827540070867e-210,-16.3136633612983,0.992,0.936,2.71744295723319e-205,L2,CNKSR2
CSGALNACT2,9.75908915002879e-210,-3.34914393941083,0.528,0.657,3.23874891622006e-205,L2,CSGALNACT2
ZNF815P,1.2714902886277e-209,-1.46853949170458,0.318,0.472,4.21969482086873e-205,L2,ZNF815P
CCDC186,1.30283308936724e-209,-3.52599546436438,0.622,0.727,4.32371217368305e-205,L2,CCDC186
KCNV1,1.48512918014851e-209,1.87922258899099,0.551,0.38,4.92869821015885e-205,L2,KCNV1
SPAST,2.59402924041344e-209,-2.55556110657857,0.541,0.674,8.60880484016008e-205,L2,SPAST
ATP6V0A1,3.39958738529317e-209,-9.79749452217584,0.891,0.924,1.12822106555724e-204,L2,ATP6V0A1
GPX4,4.74462801684682e-209,-2.68789361236921,0.32,0.476,1.57459969995095e-204,L2,GPX4
DEAF1,7.08524420194099e-209,-1.53361819831596,0.473,0.616,2.35137999329816e-204,L2,DEAF1
LIMA1,7.8244387699829e-209,-2.31809080121858,0.202,0.35,2.59669649459422e-204,L2,LIMA1
RIMS3,1.33454098029506e-208,2.54706052078174,0.638,0.489,4.4289411513052e-204,L2,RIMS3
CTDSPL,1.3766079729362e-208,-16.2306337691808,0.969,0.906,4.56854887978336e-204,L2,CTDSPL
WASF1,1.40087604966389e-208,4.14316055683585,0.97,0.894,4.64908734601957e-204,L2,WASF1
OSBPL3,1.4184289059583e-208,-8.35764244846389,0.864,0.9,4.70734001020381e-204,L2,OSBPL3
LRRIQ1,1.647088255846e-208,-1.46757529087263,0.453,0.283,5.46619179467611e-204,L2,LRRIQ1
FAM163B,2.27427030721401e-208,-5.23896175101078,0.267,0.413,7.54762086855115e-204,L2,FAM163B
LOC105376238,3.24061613274761e-208,-0.437309549790859,0.034,0.135,1.07546327597495e-203,L2,LOC105376238
ZNF831,3.50817022340517e-208,1.00448439480777,0.48,0.314,1.16425645204147e-203,L2,ZNF831
CPNE9,3.81583198751877e-208,-2.83697072548469,0.286,0.429,1.26636016169785e-203,L2,CPNE9
ITSN2,4.5250135226965e-208,-13.956416903307,0.848,0.892,1.50171623777729e-203,L2,ITSN2
PLEKHH2,5.15577991674406e-208,-6.80501516642572,0.041,0.144,1.71104868096985e-203,L2,PLEKHH2
MLLT10,7.24903623980961e-208,-5.61809761326113,0.958,0.962,2.40573765690562e-203,L2,MLLT10
PMP22,9.07901951014832e-208,0.418432203615716,0.154,0.053,3.01305420483292e-203,L2,PMP22
HHAT,1.93578760453673e-207,8.81774130824312,0.612,0.433,6.42429832317604e-203,L2,HHAT
LOC105374493,2.31909159565961e-207,-3.36083298858608,0.283,0.44,7.69636927851554e-203,L2,LOC105374493
LOC105372892,6.07724373442122e-207,-14.6986014560997,0.035,0.134,2.01685487814237e-202,L2,LOC105372892
SLCO2A1,7.16764572339003e-207,10.7475747237541,0.276,0.139,2.37872658622145e-202,L2,SLCO2A1
SNX14,1.21434825137246e-206,-6.56193621592603,0.884,0.916,4.03005754182977e-202,L2,SNX14
TTC14,1.92892554688056e-206,-12.2617336437154,0.951,0.962,6.4015252124325e-202,L2,TTC14
ESYT2,2.89706842465548e-206,-20.3048473426747,0.893,0.923,9.61450098090416e-202,L2,ESYT2
MAPK8,3.11193141325075e-206,-15.1841401985744,0.946,0.966,1.03275667811553e-201,L2,MAPK8
RAB30,3.68978593867521e-206,-12.7626422569455,0.681,0.777,1.22452925946814e-201,L2,RAB30
VPS54,4.17214051461981e-206,-2.57101631735086,0.748,0.825,1.38460827258688e-201,L2,VPS54
ZNF252P,4.76486393037385e-206,-0.731386060108665,0.168,0.313,1.58131539257317e-201,L2,ZNF252P
ZYX,9.77304856059896e-206,-2.95961256008252,0.451,0.576,3.24338162580598e-201,L2,ZYX
ZNF438,1.20977068470838e-205,-7.10363975097899,0.558,0.693,4.0148659713417e-201,L2,ZNF438
C2orf80,2.58921320864843e-205,0.748200658970977,0.559,0.395,8.59282187554154e-201,L2,C2orf80
CBWD5,2.87493977747433e-205,-5.58111961683299,0.686,0.764,9.54106263950404e-201,L2,CBWD5
ATP6V1A,3.64282214713993e-205,-29.6024466154486,0.875,0.903,1.20894338597133e-200,L2,ATP6V1A
LINC01090,4.81939764043898e-205,-146.631286616234,0.208,0.089,1.59941349493248e-200,L2,LINC01090
LDLR,5.08478202244846e-205,-1.62265555472098,0.104,0.232,1.68748660978997e-200,L2,LDLR
STEAP2,6.70549174452425e-205,-0.668849784380587,0.842,0.691,2.22535154525526e-200,L2,STEAP2
NMNAT2,7.14548110011304e-205,1.95312879807903,0.958,0.972,2.37137081269451e-200,L2,NMNAT2
MNAT1,8.59346499220078e-205,-33.3998756892204,0.984,0.978,2.85191322696167e-200,L2,MNAT1
PTAR1,8.80645243942965e-205,-1.17675324806021,0.328,0.483,2.92259737107352e-200,L2,PTAR1
MRPS6,1.25632329262096e-204,-1.50834935015283,0.404,0.556,4.16936011122119e-200,L2,MRPS6
C14orf37,1.70776033836775e-204,-8.98436444952334,0.466,0.601,5.66754423494106e-200,L2,C14orf37
TRIO,2.04561523832209e-204,-24.8535261442007,0.991,0.993,6.78878329141952e-200,L2,TRIO
LOC728613,3.39271416059053e-204,-1.36997541348095,0.287,0.439,1.12594004847518e-199,L2,LOC728613
INSR,3.41960825750232e-204,-4.79670097009078,0.758,0.834,1.13486539241729e-199,L2,INSR
GSN,4.26026416064448e-204,0.314252111313308,0.207,0.354,1.41385386699308e-199,L2,GSN
ATP6,5.05348198264213e-204,-259.17486920837,0.77,0.85,1.67709906557945e-199,L2,ATP6
RAPGEF5,6.65434246376971e-204,-31.2188139041996,0.977,0.954,2.20837663345125e-199,L2,RAPGEF5
ZNF680,9.39615660908193e-204,-3.91866847437972,0.608,0.727,3.11830249385602e-199,L2,ZNF680
GAN,1.62795863115154e-203,-13.1639183761802,0.315,0.468,5.4027063092026e-199,L2,GAN
SEPW1,2.28259847140043e-203,27.8680119257821,0.782,0.842,7.5752595470366e-199,L2,SEPW1
GNG2,2.61608739156647e-203,17.3965241214249,0.841,0.638,8.68200922639166e-199,L2,GNG2
LOC105373877,3.53448541937569e-203,0.467072377733971,0.289,0.152,1.17298967612821e-198,L2,LOC105373877
SLC5A4,3.64532660806073e-203,-4.32697216380005,0.303,0.453,1.20977454141711e-198,L2,SLC5A4
FAM184A,3.87494682061674e-203,-14.1602779907599,0.665,0.759,1.28597860135808e-198,L2,FAM184A
LGI4,5.2466767944065e-203,0.765260987587138,0.5,0.339,1.74121462775968e-198,L2,LGI4
ZNF292,6.06041734032952e-203,-8.87975041671873,0.952,0.971,2.01127070273516e-198,L2,ZNF292
TUB,8.98322397232711e-203,0.653083266580279,0.663,0.508,2.9812625396962e-198,L2,TUB
LOC105379057,1.2792577411232e-202,-8.08798345697758,0.432,0.557,4.24547266546555e-198,L2,LOC105379057
FGD6,1.88816700220345e-202,-4.03556954342578,0.22,0.37,6.26625983021259e-198,L2,FGD6
HTRA1,2.04985270781828e-202,-0.319161573708405,0.043,0.148,6.80284618143652e-198,L2,HTRA1
FARP2,2.40518427264711e-202,-2.84495928578912,0.523,0.648,7.98208504563397e-198,L2,FARP2
MPC1,2.83932053098216e-202,-6.27050122296825,0.636,0.73,9.42285304617049e-198,L2,MPC1
GLRX2,3.32387201901837e-202,-0.629246331167416,0.15,0.29,1.10309340695163e-197,L2,GLRX2
GDPD1,3.64745663490828e-202,-3.40792042962112,0.7,0.777,1.21048143342701e-197,L2,GDPD1
CDH24,4.58512516836097e-202,-1.38379758234662,0.022,0.111,1.52166548962395e-197,L2,CDH24
ITGB8,5.12117086852002e-202,2.95758027638839,0.551,0.358,1.69956297613574e-197,L2,ITGB8
CASC4,6.04074025439099e-202,-6.98208023914682,0.898,0.935,2.00474046822474e-197,L2,CASC4
KCMF1,6.66379493104036e-202,-2.7636617818868,0.594,0.708,2.21151362376436e-197,L2,KCMF1
MAP3K13,6.66877493293466e-202,-8.60867622135115,0.923,0.951,2.21316633699302e-197,L2,MAP3K13
AKAP12,8.5701663555638e-202,-0.946546660822968,0.663,0.74,2.84418110842096e-197,L2,AKAP12
CACNA2D2,1.58947180042378e-201,-1.25185396392986,0.15,0.287,5.2749800640664e-197,L2,CACNA2D2
LOC105369388,2.1455115316147e-201,0.568823392585634,0.396,0.242,7.1203091199697e-197,L2,LOC105369388
LOC101928635,2.7966879458198e-201,-9.51984566313945,0.129,0.261,9.28136828579218e-197,L2,LOC101928635
DTNA,3.48243488640145e-201,-12.4643290205234,0.99,0.982,1.15571566575005e-196,L2,DTNA
KIAA1211L,3.86517830864157e-201,-3.93587277361199,0.926,0.718,1.28273672528888e-196,L2,KIAA1211L
RASSF8-AS1,5.35332179209261e-201,-0.486207073201446,0.078,0.198,1.77660690314177e-196,L2,RASSF8-AS1
GPR83,6.82637063336263e-201,0.298145915257153,0.136,0.043,2.26546762209406e-196,L2,GPR83
SLC25A29,7.30697558080966e-201,0.981588874788664,0.594,0.441,2.4249659860033e-196,L2,SLC25A29
UMAD1,8.18223276410146e-201,-4.14194288204913,0.796,0.868,2.71543758742235e-196,L2,UMAD1
UBE4A,1.23121364166406e-200,-7.32523058682668,0.618,0.732,4.0860287125905e-196,L2,UBE4A
TRAF3,1.40716227188891e-200,-13.4078506975112,0.819,0.842,4.66994943171771e-196,L2,TRAF3
FLRT3,2.10129961635161e-200,-4.82520149431048,0.35,0.49,6.9735830367861e-196,L2,FLRT3
LOC105377329,2.55937943941884e-200,-4.77343662486573,0.078,0.195,8.4938125455993e-196,L2,LOC105377329
NXPE3,3.0726298823735e-200,-5.46556916638974,0.467,0.598,1.01971367906329e-195,L2,NXPE3
KIAA0226,7.46911780472841e-200,-3.20987129609031,0.631,0.73,2.47877612585522e-195,L2,KIAA0226
SON,8.82176270714732e-200,-1.60070033712287,0.833,0.887,2.92767838962098e-195,L2,SON
ANKRD12,1.07775994606756e-199,-12.4512754838016,0.935,0.959,3.5767619330144e-195,L2,ANKRD12
ACSS2,1.09057131305256e-199,-1.8480740470419,0.265,0.415,3.61927901662753e-195,L2,ACSS2
CERKL,1.13998140940054e-199,0.370119270982916,0.216,0.095,3.78325630337758e-195,L2,CERKL
CCDC66,1.15082264620288e-199,-1.70867316374483,0.834,0.888,3.8192351159535e-195,L2,CCDC66
PCDH11Y,1.43869377236474e-199,-1.5264810452111,0.138,0.276,4.77459302234687e-195,L2,PCDH11Y
WAC-AS1,2.51244736611953e-199,-1.35992325861601,0.43,0.575,8.33805907394087e-195,L2,WAC-AS1
ACVR2A,6.23318619967997e-199,-9.16639306031588,0.622,0.732,2.06860750408779e-194,L2,ACVR2A
LOC102723415,7.67676005850499e-199,-0.298487712979174,0.035,0.133,2.54768636061605e-194,L2,LOC102723415
PRKCG,1.26602747567854e-198,0.321842689957603,0.518,0.354,4.20156538353438e-194,L2,PRKCG
PRKCD,1.45834107226508e-198,0.312468089975087,0.165,0.062,4.83979651652613e-194,L2,PRKCD
STX8,1.74086790222287e-198,-3.82217917129142,0.741,0.818,5.77741830710705e-194,L2,STX8
NPIPB4,2.71105226572131e-198,-28.8920429892519,0.968,0.974,8.99716915424931e-194,L2,NPIPB4
SNRNP48,4.08141220575398e-198,-2.25782247653779,0.302,0.447,1.35449826872357e-193,L2,SNRNP48
DOCK9,5.24475099604839e-198,27.3150850309547,0.956,0.904,1.74057551305858e-193,L2,DOCK9
APLP2,5.48101321659469e-198,-17.2070045229377,0.855,0.896,1.81898385619128e-193,L2,APLP2
