,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
DSCAM,3.60641868208228e-54,26.9778686233562,0.837,0.754,1.19686216802265e-49,L2,DSCAM
LAMA2,4.19438384622322e-54,-2.35959856929757,0.334,0.099,1.3919901670461e-49,L2,LAMA2
ASIC1,5.94606121437025e-54,1.44502573310163,0.463,0.183,1.97331933521306e-49,L2,ASIC1
LOC105377484,6.48293485473633e-54,3.0563492837197,0.404,0.143,2.15149159024135e-49,L2,LOC105377484
DKK3,9.3283524713769e-54,14.167534014813,0.847,0.645,3.09580033467585e-49,L2,DKK3
SNCA,1.41776470228409e-53,-10.700405884933,0.676,0.361,4.70513571747021e-49,L2,SNCA
GALNT18,1.82473469875732e-53,-2.27876821337184,0.922,0.66,6.05574704476592e-49,L2,GALNT18
TTC28,2.52269758943685e-53,21.852642629226,0.954,0.894,8.37207649006408e-49,L2,TTC28
INSIG1,3.25396891722429e-53,1.90307537599328,0.481,0.201,1.07989466455923e-48,L2,INSIG1
ACTR3C,3.5529042481605e-53,0.473620729065861,0.881,0.741,1.17910233283702e-48,L2,ACTR3C
EYS,4.21204516452149e-53,-32.4045548832502,0.513,0.234,1.39785142874975e-48,L2,EYS
CDH10,7.32062581192446e-53,-1.34210584949256,0.835,0.573,2.42949608820337e-48,L2,CDH10
MAN2A1,7.40878472862025e-53,-6.9853397665441,0.298,0.647,2.4587533878872e-48,L2,MAN2A1
SASH1,1.23530164712426e-52,-42.4976933649109,0.316,0.638,4.09959557631127e-48,L2,SASH1
MACROD2,1.82384406423339e-52,-146.791050063313,0.994,0.947,6.05279129597137e-48,L2,MACROD2
PLSCR5,1.86632191317172e-52,0.438487902249611,0.149,0.021,6.19376253324297e-48,L2,PLSCR5
PTPRD,1.96663942554196e-52,-79.0677299239411,0.779,0.954,6.52668626154611e-48,L2,PTPRD
VAV3,2.04870883030896e-52,-25.3046551740336,0.113,0.448,6.79904999514635e-48,L2,VAV3
CRH,2.36368696016376e-52,1.16305531734195,0.437,0.162,7.84436791469548e-48,L2,CRH
MSN,7.56047752926671e-52,0.724512349987882,0.229,0.05,2.50909567763774e-47,L2,MSN
EFEMP1,7.63605424114297e-52,2.13016065386378,0.211,0.043,2.53417732100812e-47,L2,EFEMP1
B4GALT6,2.49753711959348e-51,7.65189214357751,0.807,0.619,8.28857643879488e-47,L2,B4GALT6
CSGALNACT1,2.76535594755509e-51,-9.14773107522191,0.694,0.371,9.17738678315107e-47,L2,CSGALNACT1
IL1RAPL1,3.74349409429396e-51,-122.319835190731,0.996,0.998,1.24235338507334e-46,L2,IL1RAPL1
CADM1,4.60468399540593e-51,-39.9564239521187,0.932,0.764,1.52815647755537e-46,L2,CADM1
KIAA1958,6.77358052611e-51,0.590786452633743,0.676,0.365,2.24794816920013e-46,L2,KIAA1958
ZBTB16,8.87444433978051e-51,-1.22193459786515,0.883,0.721,2.94516184304296e-46,L2,ZBTB16
SLC2A12,2.09410496486627e-50,0.617802479147496,0.203,0.04,6.94970614690168e-46,L2,SLC2A12
SYT14,4.52070725864645e-50,14.6726338043271,0.972,0.901,1.500287117927e-45,L2,SYT14
GABRA1,4.849739930397e-50,-60.2990920855393,0.968,0.869,1.60948319070085e-45,L2,GABRA1
PRKCB,5.38001778537076e-50,-79.8129244098563,0.783,0.892,1.78546650243099e-45,L2,PRKCB
NGB,5.96606509137016e-50,0.269049230467984,0.105,0.01,1.97995802187302e-45,L2,NGB
LINC01551,1.00306285100906e-49,4.46517116634482,0.662,0.375,3.32886468364377e-45,L2,LINC01551
ESRRG,1.22935521606026e-49,-177.582048490877,0.815,0.911,4.07986115553918e-45,L2,ESRRG
DLEU2,1.36433668095956e-49,-6.67029807319828,0.233,0.583,4.52782414310049e-45,L2,DLEU2
GRM4,1.59330985303153e-49,0.731334422199361,0.34,0.109,5.28771740925575e-45,L2,GRM4
NBPF14,1.74344634786881e-49,0.52966810725316,0.181,0.033,5.78597539467223e-45,L2,NBPF14
PTPRZ1,2.25207102508226e-49,19.0344187921214,0.537,0.268,7.4739481109405e-45,L2,PTPRZ1
NEGR1,5.64540806422997e-49,-96.1833254940569,1,0.979,1.873541574276e-44,L2,NEGR1
NEK10,5.74876350049414e-49,12.1632126697015,0.905,0.747,1.90784214290899e-44,L2,NEK10
NR2F2,6.24612269648062e-49,6.48772692196111,0.553,0.275,2.07290073928102e-44,L2,NR2F2
CD99,6.87856907785556e-49,1.12250772788556,0.123,0.015,2.28279071986792e-44,L2,CD99
CNTN3,1.06815966929163e-48,34.2853221430464,0.853,0.609,3.54490149447814e-44,L2,CNTN3
FAT3,1.1493802123911e-48,24.6094035894445,0.696,0.458,3.81444811086233e-44,L2,FAT3
PVALB,1.30008091092167e-48,-40.7312162001237,0.054,0.377,4.31457851907575e-44,L2,PVALB
SEC14L5,1.72017201250555e-48,1.01299420511706,0.286,0.082,5.70873485790218e-44,L2,SEC14L5
CHRNB3,2.47994521066758e-48,0.850592521805111,0.215,0.047,8.23019417064251e-44,L2,CHRNB3
RAI14,3.04839914103406e-48,2.48268192542732,0.25,0.064,1.01167222293497e-43,L2,RAI14
CHSY3,3.5141632120397e-48,-97.1504715801145,0.541,0.809,1.16624534517961e-43,L2,CHSY3
PLK2,4.95786640166545e-48,2.02040495233757,0.533,0.253,1.64536712272071e-43,L2,PLK2
LOC105378486,7.11407872175327e-48,8.53104183814712,0.27,0.077,2.36094930538826e-43,L2,LOC105378486
LOC105379059,7.41292282435687e-48,1.73915535943892,0.336,0.11,2.46012669771931e-43,L2,LOC105379059
LSAMP,9.07570989911468e-48,-193.027388176515,0.996,0.999,3.01195584421919e-43,L2,LSAMP
LOC644135,1.04250449119344e-47,1.25144334376277,0.326,0.106,3.45975965492368e-43,L2,LOC644135
RASSF2,1.1412782606539e-47,0.385769038223485,0.123,0.015,3.7875601636321e-43,L2,RASSF2
LOC105371594,1.34832740875281e-47,0.334230890590594,0.109,0.011,4.47469417142796e-43,L2,LOC105371594
NAV3,1.81193691133727e-47,-77.5730329692043,0.938,0.983,6.013275027655e-43,L2,NAV3
THSD7A,5.81469208081821e-47,23.215610380726,0.926,0.592,1.92972186086114e-42,L2,THSD7A
BRINP2,6.88027925272287e-47,-18.3501431539624,0.541,0.766,2.28335827560114e-42,L2,BRINP2
SLIT2,7.56465817795636e-47,-195.873356781409,0.368,0.661,2.51048310951838e-42,L2,SLIT2
ACOT11,8.52114040052748e-47,1.13171940021691,0.223,0.053,2.82791086472306e-42,L2,ACOT11
SOX6,9.90544008451492e-47,-62.1884991518942,0.254,0.625,3.28731840084797e-42,L2,SOX6
BCHE,1.9073540847697e-46,19.8603090266208,0.298,0.09,6.3299360011252e-42,L2,BCHE
GRIA1,1.97140426153e-46,41.6486223062969,0.988,0.965,6.54249932273962e-42,L2,GRIA1
ZDHHC14,2.3509773253581e-46,9.6984577145209,0.873,0.743,7.80218844966593e-42,L2,ZDHHC14
MACC1,3.03540476035704e-46,2.07606355332003,0.193,0.041,1.00735977781969e-41,L2,MACC1
REV3L,3.99265129452022e-46,13.3208152891059,0.978,0.97,1.32504118511243e-41,L2,REV3L
ADAMTS6,7.85438427425373e-46,-1.55452917822003,0.569,0.29,2.60663450909659e-41,L2,ADAMTS6
PQLC2L,2.37654622258554e-45,0.491080635563865,0.109,0.012,7.88704394889464e-41,L2,PQLC2L
LOC105379064,3.86090871328374e-45,3.78459825218183,0.123,0.016,1.28131977467748e-40,L2,LOC105379064
LOC105377537,3.94058078042725e-45,1.65410030869436,0.356,0.129,1.30776054360039e-40,L2,LOC105377537
FRMD4A,4.33388681841923e-45,-84.3208141357788,0.998,0.998,1.43828701842879e-40,L2,FRMD4A
SLC6A16,6.13698474451788e-45,1.47424466539373,0.352,0.125,2.03668112716315e-40,L2,SLC6A16
ABI3BP,9.81294302347035e-45,2.20885659292453,0.314,0.107,3.25662140119911e-40,L2,ABI3BP
XYLT1,1.01824962731909e-44,-10.6979018244147,0.25,0.547,3.37926503818386e-40,L2,XYLT1
EXOC4,1.51643764613468e-44,-11.6499241857256,0.972,0.946,5.03260161622715e-40,L2,EXOC4
LOC101928792,1.79775437265242e-44,6.81891296427366,0.68,0.427,5.96620743652159e-40,L2,LOC101928792
NID1,2.5586136427913e-44,0.780258286392656,0.209,0.049,8.4912710963315e-40,L2,NID1
FGF13,4.58628027323462e-44,-201.616984085005,0.443,0.727,1.52204883427837e-39,L2,FGF13
LOC105369212,5.32026590133034e-44,4.42187263196243,0.421,0.176,1.7656366446745e-39,L2,LOC105369212
GLIS1,5.69977832471308e-44,1.09113802203213,0.326,0.109,1.89158543262253e-39,L2,GLIS1
MAP4K4,9.36933535087651e-44,6.36389323693666,0.875,0.754,3.10940132289539e-39,L2,MAP4K4
ENAH,2.63694964297919e-43,-14.3148428818976,0.922,0.821,8.75124478015505e-39,L2,ENAH
BEND4,2.76242741190107e-43,0.486479236170752,0.193,0.043,9.16766785187609e-39,L2,BEND4
FOXG1-AS1,3.54610738234985e-43,2.29466582407129,0.525,0.264,1.17684665698044e-38,L2,FOXG1-AS1
LOC105370983,3.71021077267192e-43,2.53317288677451,0.227,0.058,1.23130764912663e-38,L2,LOC105370983
PTPRF,5.26855488082781e-43,1.52661032960105,0.425,0.181,1.74847530830032e-38,L2,PTPRF
SATB1-AS1,5.78591856456577e-43,-29.98631951067,0.27,0.562,1.92017279402244e-38,L2,SATB1-AS1
ZNF608,6.21489056650804e-43,0.768167374000697,0.883,0.755,2.06253573230702e-38,L2,ZNF608
SNCAIP,7.46315198573268e-43,-12.0056785187973,0.28,0.581,2.47679624950511e-38,L2,SNCAIP
MLLT3,8.68279372098243e-43,-5.46682650402969,0.96,0.929,2.88155875218244e-38,L2,MLLT3
RGS20,1.15223396417451e-42,3.20222169227064,0.175,0.036,3.82391885690596e-38,L2,RGS20
OPRK1,1.27288915574813e-42,2.82442235680294,0.256,0.073,4.22433724118133e-38,L2,OPRK1
OXR1,1.35679832891682e-42,-60.2999041429261,0.998,0.993,4.50280661417626e-38,L2,OXR1
CMTM8,1.60769509000455e-42,1.06552756552197,0.364,0.136,5.33545769519808e-38,L2,CMTM8
LOC101928373,2.47903131702213e-42,1.3506690672095,0.241,0.065,8.22716123180134e-38,L2,LOC101928373
ADARB2-AS1,3.98197757099405e-42,1.18007894595472,0.386,0.151,1.3214988964858e-37,L2,ADARB2-AS1
TMTC1,5.19165885514696e-42,-22.6613762626925,0.612,0.795,1.72295582425762e-37,L2,TMTC1
ABCA12,7.05691163340937e-42,0.723410804611323,0.207,0.05,2.34197726377957e-37,L2,ABCA12
NPTX2,9.00441615943596e-42,1.50208374141812,0.159,0.031,2.98829559083201e-37,L2,NPTX2
LINC00461,9.25091932852449e-42,13.9404829372402,0.954,0.898,3.07010259755742e-37,L2,LINC00461
EGLN3,1.04816842267892e-41,5.57234735852388,0.266,0.082,3.47855654434453e-37,L2,EGLN3
ADGRV1,1.1438734983524e-41,-11.1848149037933,0.431,0.182,3.7961729789821e-37,L2,ADGRV1
SLC4A7,1.31263517156336e-41,-2.54344047042252,0.867,0.658,4.35624234386732e-37,L2,SLC4A7
HMGCS1,1.60876487812712e-41,6.73040797726738,0.672,0.425,5.33900800104047e-37,L2,HMGCS1
HEG1,2.80576586578296e-41,1.98886925727924,0.388,0.153,9.3114951787739e-37,L2,HEG1
MAF,2.94603560591864e-41,1.83162334231683,0.96,0.763,9.77700836536219e-37,L2,MAF
LINC01197,3.18167183810892e-41,3.1080916350203,0.459,0.212,1.05590143291321e-36,L2,LINC01197
PTCHD4,3.42975139259565e-41,-87.5861661177041,0.499,0.816,1.13823159466072e-36,L2,PTCHD4
NPAS1,7.81129820970099e-41,3.94908790385433,0.577,0.309,2.59233553685347e-36,L2,NPAS1
CCDC85A,8.83442190863566e-41,10.7965398175253,0.781,0.606,2.93187959881892e-36,L2,CCDC85A
PEX5L,1.01395057235779e-40,-62.9675332380084,0.911,0.94,3.36499776448379e-36,L2,PEX5L
LOC101929028,1.23929433340925e-40,51.0641741190645,0.105,0.013,4.11284610428528e-36,L2,LOC101929028
NR3C2,1.2714218999295e-40,7.94341095724567,0.966,0.882,4.21946785929605e-36,L2,NR3C2
SCD5,1.37989255722237e-40,-5.37743449980397,0.899,0.757,4.57944942965388e-36,L2,SCD5
QPCT,2.58206946656185e-40,0.576887032482845,0.225,0.06,8.56911393867882e-36,L2,QPCT
LOC101927998,2.69039928161353e-40,0.613535722627995,0.195,0.046,8.92862809589082e-36,L2,LOC101927998
FSTL1,2.81496825037411e-40,-9.41568712631784,0.024,0.306,9.34203513251655e-36,L2,FSTL1
TMEM132E,6.01030509520807e-40,0.842482920143345,0.266,0.083,1.9946399519467e-35,L2,TMEM132E
TUBA1A,8.30428585944608e-40,10.15847171493,0.744,0.543,2.75594334817437e-35,L2,TUBA1A
MYRIP,9.75679478384759e-40,-97.8054028373566,0.773,0.949,3.2379874849155e-35,L2,MYRIP
MMP17,1.78544042133675e-39,0.804768382828027,0.332,0.121,5.92534112629028e-35,L2,MMP17
LOC105373216,1.83272940543256e-39,6.82635062699939,0.412,0.182,6.08227907780905e-35,L2,LOC105373216
TMEM196,1.84815657592992e-39,4.44643480297204,0.493,0.232,6.13347722853864e-35,L2,TMEM196
NME7,2.72839792784809e-39,-55.8749412083666,0.976,0.948,9.05473420314947e-35,L2,NME7
OSBPL6,3.94690225646642e-39,-44.5178814676508,0.803,0.942,1.30985845185351e-34,L2,OSBPL6
LOC105378237,4.03447207109837e-39,0.417570608887276,0.135,0.023,1.33892024623542e-34,L2,LOC105378237
NCOA1,4.34333211630616e-39,-5.40330503771206,0.994,0.977,1.44142162943852e-34,L2,NCOA1
MAPK10,4.50776489021754e-39,-61.385829883553,0.994,0.987,1.4959919341165e-34,L2,MAPK10
PPFIBP2,4.57444312550175e-39,0.402970434031058,0.153,0.03,1.51812044006027e-34,L2,PPFIBP2
EML5,1.21640024497128e-38,-7.2306240224957,0.447,0.743,4.03686749298619e-34,L2,EML5
TOX,1.29764483497391e-38,-56.9026999380623,0.038,0.308,4.30649391382791e-34,L2,TOX
ADAMTS12,1.91627796422343e-38,5.51378394603062,0.133,0.023,6.35955167986829e-34,L2,ADAMTS12
DHCR24,2.04260274685933e-38,0.613355092170417,0.274,0.089,6.77878573600206e-34,L2,DHCR24
PCDH8,2.15578013264211e-38,-1.64812002458572,0.376,0.148,7.15438752619937e-34,L2,PCDH8
ANKRD28,2.69122122892559e-38,3.82848389879584,0.918,0.817,8.93135589243536e-34,L2,ANKRD28
CIT,2.93257031914161e-38,4.05034082315289,0.885,0.713,9.73232111813526e-34,L2,CIT
ARNT2,3.30436113284442e-38,6.96983654768473,0.988,0.963,1.09661832915708e-33,L2,ARNT2
LOC101928314,3.39929326186474e-38,1.51729103620033,0.34,0.128,1.12812345481505e-33,L2,LOC101928314
GOLIM4,3.94881704704145e-38,-26.0370448436318,0.254,0.53,1.31049391340165e-33,L2,GOLIM4
PRRG1,5.00211833290513e-38,4.14426998143261,0.306,0.112,1.66005301114123e-33,L2,PRRG1
LOC105379290,6.06297981294503e-38,1.52502718820608,0.376,0.155,2.01212111052207e-33,L2,LOC105379290
COBLL1,8.32102345453961e-38,-34.4396164794871,0.429,0.171,2.76149805385806e-33,L2,COBLL1
PDZRN3,1.698046354865e-37,-6.76633833392947,0.378,0.711,5.63530643789048e-33,L2,PDZRN3
TEX9,2.05251441837901e-37,1.82012132708565,0.429,0.189,6.81167960027442e-33,L2,TEX9
LOC105376351,2.18136794700454e-37,18.983859594648,0.151,0.03,7.23930580572396e-33,L2,LOC105376351
MGAT4C,2.48957642475314e-37,-244.964409590991,1,0.833,8.26215728082825e-33,L2,MGAT4C
MCC,3.34528478688882e-37,-5.91711344607099,0.932,0.662,1.11019966222479e-32,L2,MCC
EMB,5.67579802475482e-37,1.01286021891774,0.439,0.196,1.88362709047538e-32,L2,EMB
SST,8.01833763038022e-37,-192.776842898426,0.054,0.319,2.66104570939428e-32,L2,SST
KCNMB4,9.23837878064435e-37,-14.2582882152815,0.223,0.5,3.06594076593244e-32,L2,KCNMB4
GAD2,1.33769906602254e-36,-105.68724987024,0.899,0.927,4.43942189040899e-32,L2,GAD2
LOC105377574,1.5153128426845e-36,-83.3825404151275,0.787,0.514,5.02886873101705e-32,L2,LOC105377574
ZDHHC22,1.55236089606093e-36,1.19166407875307,0.38,0.158,5.15182010575741e-32,L2,ZDHHC22
CRTAC1,1.69900165625066e-36,-9.63775496848328,0.29,0.564,5.63847679659908e-32,L2,CRTAC1
DPP10-AS3,1.79960864145739e-36,-6.2950750845007,0.072,0.347,5.97236119840463e-32,L2,DPP10-AS3
C14orf132,1.80276536369062e-36,1.16332388024645,0.366,0.149,5.98283741248005e-32,L2,C14orf132
PRUNE2,1.95430836705905e-36,2.41629950554896,0.771,0.582,6.48576317775886e-32,L2,PRUNE2
PLCL1,2.12958941050392e-36,-75.2455636029523,0.308,0.558,7.06746837663937e-32,L2,PLCL1
TRPS1,2.26006369626242e-36,-32.8805764087856,0.435,0.655,7.50047338878609e-32,L2,TRPS1
HGF,2.65941866795606e-36,-11.1626057627625,0.014,0.269,8.82581273334576e-32,L2,HGF
LRCH2,3.29669079719362e-36,4.487393546147,0.674,0.442,1.09407277486465e-31,L2,LRCH2
GRIK3,3.73652025402485e-36,-1.02392588594594,0.231,0.568,1.24003897670323e-31,L2,GRIK3
EGF,4.06823053138072e-36,0.632948645931218,0.205,0.056,1.35012366644932e-31,L2,EGF
PCDH9,5.02606334159078e-36,-74.7263947661014,0.962,0.883,1.66799964117373e-31,L2,PCDH9
B3GAT1,5.17670066635851e-36,1.01537199768005,0.577,0.309,1.7179916501444e-31,L2,B3GAT1
CHST1,5.64833274193407e-36,1.14169480817938,0.26,0.085,1.87451218706566e-31,L2,CHST1
NAALADL2,7.30169256653788e-36,5.45153786257124,0.833,0.611,2.42321271205693e-31,L2,NAALADL2
CCDC3,7.53546928459219e-36,1.99076274486545,0.648,0.418,2.50079619147761e-31,L2,CCDC3
LOC105377567,8.93424679537062e-36,-224.761756391401,0.869,0.656,2.96500848397965e-31,L2,LOC105377567
ARFGEF3,1.0980267152305e-35,-11.8448624916483,0.956,0.866,3.64402125983545e-31,L2,ARFGEF3
CDH23,1.13857416722533e-35,6.39950477311146,0.179,0.044,3.7785860887707e-31,L2,CDH23
TOX2,1.20397807049007e-35,-4.00192037439822,0.211,0.538,3.99564202253539e-31,L2,TOX2
SLC8A3,1.33799550106633e-35,-0.711409362475292,0.893,0.781,4.44040566938883e-31,L2,SLC8A3
MBD5,1.75062865003153e-35,-26.1295352801536,0.99,0.982,5.80981130085964e-31,L2,MBD5
MPPED1,1.83691771948828e-35,3.44279679001076,0.237,0.571,6.09617883566577e-31,L2,MPPED1
MIR124-2HG,1.95422525590027e-35,-5.81223756503552,0.978,0.892,6.48548735675622e-31,L2,MIR124-2HG
LOC105379057,2.14996805187327e-35,4.09574554153885,0.559,0.294,7.13509897375183e-31,L2,LOC105379057
PACRG,2.1744980064087e-35,9.46884771584415,0.881,0.749,7.21650653386854e-31,L2,PACRG
CDYL2,2.69383403313215e-35,2.97463772914153,0.471,0.236,8.94002700575567e-31,L2,CDYL2
LOC644919,2.96662742824499e-35,5.31783022232808,0.151,0.032,9.84534644611664e-31,L2,LOC644919
TBL1XR1,3.05524611098128e-35,32.8545162302325,0.948,0.878,1.01394452685136e-30,L2,TBL1XR1
SORL1,3.74366546901393e-35,-22.2457129655379,0.388,0.698,1.24241025920165e-30,L2,SORL1
SEMA6A,3.84075481874131e-35,-21.3861849276514,0.217,0.489,1.27463130169568e-30,L2,SEMA6A
PWRN1,5.19585677158166e-35,1.89950376217415,0.449,0.214,1.72434898678481e-30,L2,PWRN1
LOC105379060,5.69708765926077e-35,0.723430206072291,0.227,0.068,1.89069248147887e-30,L2,LOC105379060
FOXG1,7.33060259365441e-35,1.62512609101286,0.636,0.408,2.43280708275609e-30,L2,FOXG1
GRIA4,7.62038979622062e-35,-120.882923613352,0.827,0.811,2.52897876167174e-30,L2,GRIA4
FBLN5,7.86990305784116e-35,0.407846860702767,0.137,0.027,2.61178472780574e-30,L2,FBLN5
EPB41,8.72886594354459e-35,-23.4520084590416,0.213,0.466,2.89684874068414e-30,L2,EPB41
CTGF,9.0350280929847e-35,0.318518637206414,0.119,0.02,2.99845477321883e-30,L2,CTGF
AMMECR1,9.44557349424406e-35,-4.04921494393732,0.495,0.757,3.13470247553478e-30,L2,AMMECR1
FAM135B,9.49257479905845e-35,-28.2137666794217,0.517,0.768,3.15030079856353e-30,L2,FAM135B
KIT,9.73290395341311e-35,-36.4603505051169,0.489,0.228,3.23005883501921e-30,L2,KIT
SLC4A4,1.07706161574909e-34,-18.6638606525748,0.324,0.586,3.57444438418652e-30,L2,SLC4A4
TANC1,1.15503230012744e-34,-9.96716257419484,0.177,0.438,3.83320569443293e-30,L2,TANC1
LINC01105,1.26398893600401e-34,1.59878352798317,0.751,0.517,4.19480008191651e-30,L2,LINC01105
CHRNA6,1.32329686873022e-34,0.47903469357049,0.181,0.045,4.39162531825497e-30,L2,CHRNA6
NLGN1,1.4472885267075e-34,42.131903545502,0.998,0.962,4.80311643358416e-30,L2,NLGN1
HTR5A,1.4513392148114e-34,0.777939990467079,0.3,0.111,4.81655945219459e-30,L2,HTR5A
LMO3,1.63393188985646e-34,19.2375932343828,0.602,0.352,5.42252976286663e-30,L2,LMO3
ADRA2A,3.00678639662081e-34,0.662142241915391,0.221,0.065,9.97862201446548e-30,L2,ADRA2A
GPD2,5.10282135150657e-34,0.821790230696854,0.69,0.431,1.69347332192449e-29,L2,GPD2
PAWR,6.15650838472836e-34,-9.19527250709766,0.087,0.35,2.0431604376398e-29,L2,PAWR
CSMD3,7.48938148174261e-34,-96.3764435207413,1,0.964,2.48550103234592e-29,L2,CSMD3
LINGO2,8.00006510872163e-34,-48.7579081253594,0.871,0.516,2.65498160763145e-29,L2,LINGO2
LARGE-AS1,8.3099742951163e-34,0.77969743145054,0.25,0.083,2.75783116932025e-29,L2,LARGE-AS1
KCNN2,1.00675348652448e-33,14.9074248837919,0.819,0.672,3.3411127957288e-29,L2,KCNN2
CACNA2D1,1.18952126754678e-33,-213.661131447612,0.342,0.538,3.94766423060749e-29,L2,CACNA2D1
LOC105373233,1.22322231050847e-33,0.996372991673778,0.181,0.047,4.05950788188445e-29,L2,LOC105373233
CHRM3,1.39003000391223e-33,9.01654398879994,0.936,0.657,4.61309257398353e-29,L2,CHRM3
NACC2,1.74929294209724e-33,1.27715066349874,0.533,0.295,5.80537848693811e-29,L2,NACC2
SULF1,1.85013581189337e-33,-54.7686363806343,0.149,0.39,6.14004571893053e-29,L2,SULF1
LOC285696,2.14988142755651e-33,3.97366740289474,0.429,0.203,7.13481149363178e-29,L2,LOC285696
KIAA1462,2.28302161174036e-33,0.752163234009825,0.29,0.107,7.57666382288273e-29,L2,KIAA1462
POSTN,2.3469499959146e-33,-13.7401143813808,0.038,0.282,7.78882295144177e-29,L2,POSTN
NIPAL3,2.93783916541121e-33,-4.48822683596234,0.211,0.481,9.7498068382502e-29,L2,NIPAL3
CACNA1C,3.0219452170576e-33,1.74000539627525,0.992,0.983,1.0028929591849e-28,L2,CACNA1C
ADCY8,3.13471632539092e-33,-76.1485871761335,0.835,0.88,1.04031830690748e-28,L2,ADCY8
ADCY7,3.70831948405864e-33,1.02488369581612,0.137,0.028,1.23067998717454e-28,L2,ADCY7
MIR100HG,4.36124641872905e-33,1.76314688770723,0.905,0.796,1.44736684898361e-28,L2,MIR100HG
CADM2,6.62746556324907e-33,72.4284994045718,1,1,2.19945699647547e-28,L2,CADM2
BCL11A,6.71113471912432e-33,-5.59692758286018,0.3,0.619,2.22722427923579e-28,L2,BCL11A
LOC105376350,8.62635083290215e-33,31.6332472194756,0.139,0.029,2.86282705091524e-28,L2,LOC105376350
CSMD2,9.31260253747037e-33,-24.961253726659,0.678,0.831,3.09057340411029e-28,L2,CSMD2
FAM13C,9.70033192600774e-33,8.41686040125732,0.777,0.622,3.21924915628419e-28,L2,FAM13C
SLC10A4,1.07666984237138e-32,1.75095278250541,0.38,0.169,3.57314420587789e-28,L2,SLC10A4
GCNT2,1.11094285370383e-32,0.531374991537631,0.398,0.176,3.68688604858689e-28,L2,GCNT2
L3MBTL4,1.41225324415491e-32,20.1516408853948,0.668,0.409,4.6868448413769e-28,L2,L3MBTL4
TIAM1,1.75753752674366e-32,-1.11539169897087,0.632,0.886,5.83273979000418e-28,L2,TIAM1
COBL,2.2527068110827e-32,-0.821278879827853,0.7,0.456,7.47605809394014e-28,L2,COBL
LOC105371006,2.41088712203014e-32,2.78888713419961,0.127,0.025,8.00101109188143e-28,L2,LOC105371006
KCNQ1OT1,4.25157261781015e-32,-29.8175030672979,0.893,0.753,1.41096940467266e-27,L2,KCNQ1OT1
GNAO1,4.50479978881468e-32,5.1818716105273,0.895,0.82,1.49500790591393e-27,L2,GNAO1
KIAA1211,4.56882705456051e-32,23.8496968659612,0.948,0.904,1.516256634597e-27,L2,KIAA1211
LOC105373659,5.32756506286698e-32,0.862116122653554,0.312,0.126,1.76805901741366e-27,L2,LOC105373659
TMOD1,5.94771165542596e-32,4.26416942680899,0.441,0.224,1.97386706708621e-27,L2,TMOD1
ARID1B,5.98202118690455e-32,20.0567697888447,0.988,0.977,1.98525337129801e-27,L2,ARID1B
SPAG17,6.75510132842305e-32,2.11643004779154,0.111,0.02,2.24181547786376e-27,L2,SPAG17
MYO16,7.81305150582732e-32,-24.2405599350419,0.541,0.731,2.59291740323891e-27,L2,MYO16
ANO6,8.42908380986925e-32,-7.76449287805497,0.199,0.458,2.79736004398131e-27,L2,ANO6
PCBP3,8.43150011457887e-32,0.656822833733412,0.185,0.051,2.79816194302529e-27,L2,PCBP3
LIFR,9.08715070030559e-32,-0.310806554606215,0.765,0.563,3.01575270291042e-27,L2,LIFR
SATB1,1.03349684442811e-31,-48.2825642928695,0.684,0.689,3.42986597760357e-27,L2,SATB1
LOC101927374,1.45832490836262e-31,0.690656314933795,0.203,0.06,4.83974287338302e-27,L2,LOC101927374
COL4A4,1.48541886116604e-31,1.89815816819602,0.272,0.099,4.92965957455173e-27,L2,COL4A4
PARP8,1.60958474360766e-31,-2.97382839965004,0.917,0.759,5.34172888861074e-27,L2,PARP8
